Hours Studied,Previous Scores,Sleep Hours,Sample Question Papers Practiced,Performance Index,distance_to_goal,performance_angle,is_high_efficiency,Extracurricular Activities_Yes
6.0,97.0,7.0,9.0,85.0,7.280109889280518,74.05460409907715,0.0,False
7.0,96.0,9.0,6.0,85.0,6.082762530298219,80.53767779197439,0.0,False
8.0,68.0,8.0,8.0,64.0,22.0,90.0,0.0,False
6.0,89.0,5.0,5.0,79.0,2.23606797749979,26.56505117707799,0.0,False
3.0,91.0,7.0,9.0,74.0,5.0990195135927845,11.309932474020213,1.0,True
2.0,93.0,9.0,0.0,69.0,6.708203932499369,26.56505117707799,0.0,True
7.0,53.0,5.0,7.0,44.0,37.013511046643494,88.45184230102204,0.0,True
1.0,74.0,8.0,5.0,50.0,17.46424919657298,66.37062226934319,0.0,True
3.0,67.0,6.0,0.0,48.0,23.53720459187964,77.7352262721076,0.0,True
4.0,97.0,4.0,3.0,77.0,8.06225774829855,60.25511870305778,1.0,False
1.0,69.0,5.0,5.0,46.0,22.135943621178654,71.56505117707799,0.0,False
5.0,65.0,6.0,9.0,51.0,25.179356624028344,83.15722658736907,0.0,True
3.0,46.0,5.0,0.0,23.0,44.28317965096906,83.51692630710276,0.0,True
2.0,78.0,5.0,9.0,56.0,13.416407864998739,63.43494882292201,0.0,True
3.0,70.0,5.0,4.0,47.0,20.615528128088304,75.96375653207353,0.0,True
8.0,44.0,8.0,2.0,42.0,46.0,90.0,0.0,False
6.0,74.0,7.0,6.0,64.0,16.1245154965971,82.8749836510982,0.0,True
7.0,89.0,5.0,7.0,80.0,1.4142135623730951,45.0,0.0,True
6.0,86.0,8.0,2.0,73.0,4.47213595499958,63.43494882292201,0.0,True
6.0,91.0,4.0,9.0,80.0,2.23606797749979,26.56505117707799,0.0,True
3.0,53.0,7.0,2.0,34.0,37.33630940518894,82.30394827798344,0.0,False
8.0,75.0,8.0,2.0,69.0,15.0,90.0,0.0,True
7.0,66.0,4.0,5.0,54.0,24.020824298928627,87.61405596961119,0.0,False
7.0,63.0,7.0,5.0,56.0,27.018512172212592,87.87890360333854,0.0,False
6.0,79.0,8.0,2.0,66.0,11.180339887498949,79.69515353123397,0.0,True
5.0,68.0,4.0,5.0,53.0,22.20360331117452,82.23483398157467,0.0,True
8.0,92.0,8.0,8.0,89.0,2.0,90.0,0.0,True
5.0,84.0,4.0,7.0,70.0,6.708203932499369,63.43494882292201,0.0,True
9.0,61.0,5.0,6.0,59.0,29.017236257093817,88.02506598911803,0.0,True
9.0,47.0,5.0,6.0,41.0,43.01162633521314,88.66778014613037,0.0,False
1.0,54.0,7.0,7.0,28.0,36.6742416417845,78.99645914825051,0.0,False
6.0,88.0,4.0,6.0,75.0,2.8284271247461903,45.0,0.0,False
7.0,44.0,5.0,2.0,34.0,46.010868281309364,88.75463573323165,0.0,False
3.0,91.0,7.0,7.0,68.0,5.0990195135927845,11.309932474020213,0.0,False
7.0,43.0,6.0,7.0,32.0,47.01063709417264,88.78112476486871,0.0,True
7.0,50.0,5.0,0.0,44.0,40.01249804748511,88.56790381583535,0.0,True
2.0,57.0,5.0,9.0,35.0,33.54101966249684,79.69515353123397,0.0,False
7.0,81.0,9.0,4.0,74.0,9.055385138137417,83.6598082540901,0.0,True
1.0,88.0,8.0,4.0,64.0,7.280109889280518,15.945395900922854,0.0,True
5.0,69.0,6.0,0.0,57.0,21.213203435596427,81.86989764584403,0.0,False
9.0,54.0,4.0,5.0,46.0,36.013886210738214,88.40885972880542,0.0,False
7.0,45.0,7.0,5.0,36.0,45.0111097397076,88.72696997994329,0.0,False
7.0,94.0,6.0,3.0,85.0,4.123105625617661,75.96375653207353,0.0,True
2.0,92.0,4.0,5.0,71.0,6.324555320336759,18.43494882292201,1.0,False
8.0,55.0,5.0,5.0,49.0,35.0,90.0,0.0,False
3.0,86.0,9.0,0.0,71.0,6.4031242374328485,38.65980825409009,1.0,True
8.0,79.0,7.0,4.0,76.0,11.0,90.0,0.0,True
3.0,48.0,7.0,1.0,26.0,42.2965719651132,83.21102542556122,0.0,False
7.0,82.0,6.0,6.0,74.0,8.06225774829855,82.8749836510982,0.0,True
2.0,98.0,8.0,8.0,78.0,10.0,53.13010235415598,1.0,False
4.0,73.0,4.0,8.0,59.0,17.46424919657298,76.7594800848128,0.0,True
6.0,66.0,9.0,8.0,55.0,24.08318915758459,85.23635830927383,0.0,False
9.0,52.0,9.0,6.0,51.0,38.01315561749642,88.49256424122504,0.0,True
5.0,75.0,6.0,6.0,57.0,15.297058540778355,78.69006752597979,0.0,True
9.0,66.0,8.0,0.0,63.0,24.020824298928627,87.61405596961119,0.0,True
5.0,48.0,8.0,5.0,37.0,42.1070065428546,85.91438322002513,0.0,False
8.0,44.0,8.0,4.0,41.0,46.0,90.0,0.0,False
1.0,90.0,7.0,7.0,67.0,7.0,0.0,0.0,False
7.0,61.0,4.0,7.0,56.0,29.017236257093817,88.02506598911803,0.0,True
4.0,70.0,4.0,3.0,51.0,20.396078054371138,78.69006752597979,0.0,True
5.0,42.0,6.0,0.0,26.0,48.093658625644196,86.42366562500266,0.0,True
6.0,69.0,5.0,5.0,56.0,21.095023109728988,84.55966796899449,0.0,False
5.0,60.0,6.0,9.0,48.0,30.14962686336267,84.28940686250037,0.0,True
1.0,74.0,4.0,0.0,52.0,17.46424919657298,66.37062226934319,0.0,False
9.0,45.0,7.0,4.0,42.0,45.0111097397076,88.72696997994329,0.0,False
2.0,67.0,6.0,4.0,41.0,23.769728648009426,75.37912601136834,0.0,False
9.0,71.0,5.0,2.0,64.0,19.026297590440446,86.98721249581666,0.0,False
2.0,81.0,9.0,4.0,57.0,10.816653826391969,56.309932474020215,0.0,False
9.0,76.0,6.0,5.0,72.0,14.035668847618199,85.91438322002513,0.0,True
6.0,64.0,8.0,4.0,52.0,26.076809620810597,85.60129464500447,0.0,True
9.0,71.0,5.0,0.0,67.0,19.026297590440446,86.98721249581666,0.0,True
6.0,74.0,8.0,6.0,61.0,16.1245154965971,82.8749836510982,0.0,True
6.0,61.0,7.0,2.0,51.0,29.068883707497267,86.05481377096244,0.0,True
2.0,63.0,4.0,6.0,42.0,27.65863337187866,77.47119229084849,0.0,True
8.0,78.0,6.0,4.0,71.0,12.0,90.0,0.0,False
3.0,93.0,6.0,2.0,74.0,5.830951894845301,30.96375653207352,1.0,True
7.0,69.0,8.0,5.0,62.0,21.02379604162864,87.27368900609373,0.0,False
5.0,89.0,8.0,0.0,76.0,3.1622776601683795,18.43494882292201,0.0,False
3.0,71.0,4.0,5.0,50.0,19.6468827043885,75.25643716352927,0.0,False
1.0,70.0,6.0,3.0,42.0,21.18962010041709,70.70995378081128,0.0,False
8.0,62.0,4.0,3.0,55.0,28.0,90.0,0.0,False
3.0,79.0,8.0,4.0,60.0,12.083045973594572,65.55604521958347,0.0,True
2.0,72.0,9.0,8.0,52.0,18.973665961010276,71.56505117707799,0.0,True
1.0,64.0,8.0,0.0,36.0,26.92582403567252,74.9315118405078,0.0,True
4.0,75.0,5.0,2.0,53.0,15.524174696260024,75.06858282186245,0.0,False
8.0,63.0,8.0,3.0,54.0,27.0,90.0,0.0,True
3.0,70.0,8.0,1.0,47.0,20.615528128088304,75.96375653207353,0.0,True
1.0,97.0,9.0,8.0,70.0,9.899494936611665,45.0,0.0,False
4.0,78.0,4.0,6.0,62.0,12.649110640673518,71.56505117707799,0.0,False
9.0,85.0,5.0,0.0,82.0,5.0990195135927845,78.69006752597979,0.0,True
1.0,52.0,5.0,8.0,26.0,38.63935817272331,79.56252464888182,0.0,False
2.0,49.0,6.0,5.0,25.0,41.43669871020132,81.67434966957316,0.0,False
9.0,62.0,9.0,1.0,55.0,28.0178514522438,87.95459151111278,0.0,False
2.0,57.0,7.0,0.0,34.0,33.54101966249684,79.69515353123397,0.0,True
3.0,71.0,6.0,5.0,51.0,19.6468827043885,75.25643716352927,0.0,False
7.0,72.0,6.0,6.0,63.0,18.027756377319946,86.82016988013577,0.0,False
3.0,75.0,6.0,9.0,54.0,15.811388300841896,71.56505117707799,0.0,False
9.0,67.0,5.0,5.0,62.0,23.021728866442675,87.51044707800085,0.0,False
6.0,55.0,4.0,6.0,43.0,35.05709628591621,86.72951207681645,0.0,False
3.0,55.0,8.0,5.0,34.0,35.35533905932738,81.86989764584403,0.0,True
9.0,57.0,5.0,7.0,56.0,33.015148038438355,88.26429541107161,0.0,True
1.0,47.0,8.0,1.0,24.0,43.56604182158393,80.75388725443676,0.0,False
3.0,81.0,8.0,8.0,65.0,10.295630140987,60.94539590092286,0.0,False
1.0,55.0,7.0,8.0,31.0,35.6931365951495,78.69006752597979,0.0,True
2.0,94.0,6.0,8.0,72.0,7.211102550927978,33.690067525979785,1.0,True
8.0,95.0,7.0,6.0,90.0,5.0,90.0,0.0,False
7.0,50.0,6.0,8.0,43.0,40.01249804748511,88.56790381583535,0.0,False
2.0,45.0,5.0,0.0,23.0,45.39823785126467,82.40535663140857,0.0,True
2.0,40.0,8.0,2.0,18.0,50.35871324805669,83.15722658736907,0.0,False
9.0,51.0,7.0,1.0,44.0,39.01281840626232,88.53119928561418,0.0,False
6.0,96.0,9.0,0.0,84.0,6.324555320336759,71.56505117707799,0.0,True
5.0,77.0,5.0,4.0,62.0,13.341664064126334,77.0053832080835,0.0,True
6.0,67.0,5.0,0.0,56.0,23.08679276123039,85.0302592718897,0.0,True
9.0,84.0,9.0,2.0,87.0,6.082762530298219,80.53767779197439,0.0,True
7.0,97.0,6.0,5.0,89.0,7.0710678118654755,81.86989764584403,0.0,False
9.0,56.0,8.0,5.0,55.0,34.0147027033899,88.31531568210372,0.0,False
4.0,40.0,6.0,2.0,18.0,50.15974481593781,85.42607874009914,0.0,False
2.0,71.0,6.0,3.0,46.0,19.924858845171276,72.47443162627712,0.0,False
8.0,47.0,5.0,6.0,42.0,43.0,90.0,0.0,True
4.0,93.0,6.0,5.0,72.0,5.0,36.86989764584402,1.0,True
9.0,79.0,4.0,1.0,75.0,11.045361017187261,84.8055710922652,0.0,False
4.0,95.0,9.0,8.0,79.0,6.4031242374328485,51.34019174590991,1.0,False
8.0,82.0,9.0,5.0,78.0,8.0,90.0,0.0,False
9.0,85.0,8.0,1.0,81.0,5.0990195135927845,78.69006752597979,0.0,True
9.0,63.0,9.0,6.0,63.0,27.018512172212592,87.87890360333854,0.0,True
4.0,49.0,6.0,9.0,35.0,41.19465984809196,84.42780219603621,0.0,True
1.0,86.0,6.0,9.0,63.0,8.06225774829855,29.74488129694222,0.0,False
3.0,78.0,7.0,3.0,59.0,13.0,67.38013505195957,0.0,False
9.0,78.0,8.0,0.0,76.0,12.041594578792296,85.23635830927383,0.0,False
4.0,49.0,8.0,9.0,33.0,41.19465984809196,84.42780219603621,0.0,True
5.0,75.0,9.0,8.0,62.0,15.297058540778355,78.69006752597979,0.0,False
7.0,64.0,6.0,9.0,58.0,26.019223662515376,87.7974018382342,0.0,True
5.0,99.0,4.0,7.0,82.0,9.486832980505138,71.56505117707799,0.0,False
4.0,89.0,7.0,4.0,73.0,4.123105625617661,14.036243467926479,1.0,False
2.0,98.0,4.0,2.0,75.0,10.0,53.13010235415598,1.0,True
2.0,96.0,6.0,3.0,71.0,8.48528137423857,45.0,1.0,True
4.0,49.0,8.0,2.0,30.0,41.19465984809196,84.42780219603621,0.0,False
9.0,58.0,8.0,9.0,58.0,32.01562118716424,88.21008939175394,0.0,True
8.0,85.0,4.0,7.0,80.0,5.0,90.0,0.0,True
3.0,84.0,5.0,4.0,65.0,7.810249675906654,50.19442890773481,0.0,True
9.0,54.0,6.0,7.0,51.0,36.013886210738214,88.40885972880542,0.0,True
5.0,55.0,8.0,0.0,44.0,35.12833614050059,85.10090754621224,0.0,True
3.0,41.0,9.0,8.0,23.0,49.25444142409901,84.17365797044422,0.0,False
5.0,68.0,5.0,9.0,56.0,22.20360331117452,82.23483398157467,0.0,False
4.0,43.0,8.0,2.0,25.0,47.16990566028302,85.13548556223948,0.0,False
8.0,92.0,9.0,0.0,89.0,2.0,90.0,0.0,False
5.0,89.0,8.0,2.0,75.0,3.1622776601683795,18.43494882292201,0.0,True
8.0,68.0,5.0,1.0,60.0,22.0,90.0,0.0,False
9.0,70.0,4.0,6.0,64.0,20.024984394500787,87.13759477388825,0.0,True
4.0,56.0,6.0,9.0,40.0,34.23448553724738,83.29016319224307,0.0,False
7.0,49.0,5.0,3.0,37.0,41.012193308819754,88.60281897270363,0.0,False
2.0,66.0,5.0,6.0,42.0,24.73863375370596,75.96375653207353,0.0,True
6.0,92.0,8.0,2.0,78.0,2.8284271247461903,45.0,0.0,False
8.0,80.0,9.0,5.0,72.0,10.0,90.0,0.0,False
7.0,54.0,5.0,6.0,44.0,36.013886210738214,88.40885972880542,0.0,False
7.0,99.0,6.0,6.0,89.0,9.055385138137417,83.6598082540901,0.0,False
8.0,83.0,4.0,4.0,77.0,7.0,90.0,0.0,False
7.0,70.0,9.0,5.0,62.0,20.024984394500787,87.13759477388825,0.0,False
5.0,60.0,4.0,2.0,46.0,30.14962686336267,84.28940686250037,0.0,False
7.0,99.0,4.0,3.0,94.0,9.055385138137417,83.6598082540901,0.0,True
3.0,98.0,6.0,5.0,80.0,9.433981132056603,57.9946167919165,1.0,False
5.0,97.0,8.0,2.0,83.0,7.615773105863909,66.80140948635182,0.0,False
7.0,80.0,9.0,6.0,74.0,10.04987562112089,84.28940686250037,0.0,False
9.0,85.0,9.0,2.0,85.0,5.0990195135927845,78.69006752597979,0.0,False
2.0,84.0,6.0,8.0,61.0,8.48528137423857,45.0,0.0,False
4.0,99.0,9.0,3.0,85.0,9.848857801796104,66.03751102542182,1.0,False
7.0,65.0,5.0,1.0,58.0,25.019992006393608,87.70938995736148,0.0,True
1.0,77.0,7.0,5.0,52.0,14.7648230602334,61.69924423399363,0.0,False
2.0,90.0,7.0,8.0,69.0,6.0,0.0,0.0,False
9.0,75.0,7.0,9.0,78.0,15.033296378372908,86.18592516570965,0.0,True
7.0,91.0,4.0,9.0,82.0,1.4142135623730951,45.0,0.0,True
7.0,56.0,9.0,1.0,47.0,34.0147027033899,88.31531568210372,0.0,False
6.0,90.0,6.0,3.0,79.0,2.0,0.0,0.0,False
3.0,42.0,9.0,4.0,21.0,48.25971404805462,84.05313694602651,0.0,False
3.0,53.0,6.0,8.0,33.0,37.33630940518894,82.30394827798344,0.0,True
2.0,88.0,9.0,6.0,65.0,6.324555320336759,18.43494882292201,0.0,True
6.0,52.0,4.0,4.0,35.0,38.05259518088089,86.98721249581666,0.0,False
4.0,80.0,5.0,5.0,63.0,10.770329614269007,68.19859051364818,0.0,False
5.0,66.0,7.0,8.0,50.0,24.186773244895647,82.8749836510982,0.0,True
3.0,40.0,7.0,3.0,18.0,50.24937810560445,84.28940686250037,0.0,True
6.0,96.0,9.0,1.0,88.0,6.324555320336759,71.56505117707799,0.0,True
3.0,56.0,4.0,4.0,35.0,34.36568055487916,81.63411387596742,0.0,True
8.0,87.0,7.0,6.0,82.0,3.0,90.0,0.0,False
9.0,89.0,9.0,3.0,87.0,1.4142135623730951,45.0,0.0,True
4.0,73.0,8.0,0.0,59.0,17.46424919657298,76.7594800848128,0.0,True
9.0,53.0,9.0,7.0,56.0,37.013511046643494,88.45184230102204,0.0,False
7.0,93.0,6.0,4.0,86.0,3.1622776601683795,71.56505117707799,0.0,True
3.0,94.0,7.0,9.0,70.0,6.4031242374328485,38.65980825409009,0.0,False
7.0,98.0,7.0,1.0,90.0,8.06225774829855,82.8749836510982,0.0,True
1.0,56.0,8.0,2.0,28.0,34.713109915419565,78.36636600105956,0.0,False
3.0,42.0,5.0,9.0,21.0,48.25971404805462,84.05313694602651,0.0,True
6.0,73.0,9.0,9.0,64.0,17.11724276862369,83.29016319224307,0.0,False
4.0,79.0,5.0,4.0,61.0,11.704699910719626,70.01689347810003,0.0,False
7.0,64.0,9.0,3.0,54.0,26.019223662515376,87.7974018382342,0.0,True
3.0,41.0,8.0,8.0,20.0,49.25444142409901,84.17365797044422,0.0,False
1.0,73.0,5.0,8.0,49.0,18.384776310850235,67.61986494804043,0.0,False
9.0,65.0,4.0,7.0,65.0,25.019992006393608,87.70938995736148,0.0,True
6.0,70.0,8.0,1.0,61.0,20.09975124224178,84.28940686250037,0.0,False
8.0,48.0,9.0,4.0,40.0,42.0,90.0,0.0,False
3.0,69.0,6.0,7.0,49.0,21.587033144922902,76.6075022462489,0.0,True
8.0,59.0,6.0,7.0,52.0,31.0,90.0,0.0,True
2.0,60.0,6.0,6.0,38.0,30.59411708155671,78.69006752597979,0.0,False
4.0,68.0,9.0,3.0,51.0,22.360679774997898,79.69515353123397,0.0,False
3.0,98.0,7.0,2.0,76.0,9.433981132056603,57.9946167919165,1.0,False
1.0,64.0,8.0,7.0,42.0,26.92582403567252,74.9315118405078,0.0,False
7.0,77.0,8.0,7.0,68.0,13.038404810405298,85.60129464500447,0.0,False
2.0,97.0,5.0,9.0,77.0,9.219544457292887,49.398705354995535,1.0,True
4.0,83.0,8.0,4.0,65.0,8.06225774829855,60.25511870305778,0.0,False
9.0,64.0,8.0,2.0,63.0,26.019223662515376,87.7974018382342,0.0,True
6.0,48.0,5.0,4.0,35.0,42.04759208325728,87.27368900609373,0.0,True
8.0,78.0,8.0,3.0,71.0,12.0,90.0,0.0,True
2.0,83.0,8.0,7.0,64.0,9.219544457292887,49.398705354995535,0.0,True
7.0,65.0,4.0,1.0,53.0,25.019992006393608,87.70938995736148,0.0,False
6.0,96.0,9.0,7.0,87.0,6.324555320336759,71.56505117707799,0.0,False
9.0,76.0,5.0,9.0,71.0,14.035668847618199,85.91438322002513,0.0,False
7.0,55.0,4.0,5.0,43.0,35.014282800023196,88.36342295838328,0.0,True
1.0,76.0,7.0,3.0,54.0,15.652475842498529,63.43494882292201,0.0,True
8.0,51.0,5.0,2.0,44.0,39.0,90.0,0.0,False
3.0,63.0,9.0,9.0,45.0,27.459060435491963,79.50852298766841,0.0,True
2.0,65.0,8.0,4.0,42.0,25.709920264364882,76.50426671920418,0.0,False
3.0,59.0,8.0,5.0,38.0,31.400636936215164,80.8376529542783,0.0,True
6.0,48.0,4.0,0.0,36.0,42.04759208325728,87.27368900609373,0.0,True
3.0,62.0,4.0,0.0,43.0,28.442925306655784,79.8753283446022,0.0,True
5.0,78.0,7.0,9.0,67.0,12.36931687685298,75.96375653207353,0.0,True
6.0,68.0,7.0,2.0,58.0,22.090722034374522,84.8055710922652,0.0,True
8.0,70.0,9.0,1.0,64.0,20.0,90.0,0.0,True
7.0,58.0,8.0,0.0,51.0,32.01562118716424,88.21008939175394,0.0,True
8.0,59.0,6.0,7.0,57.0,31.0,90.0,0.0,False
3.0,62.0,7.0,0.0,40.0,28.442925306655784,79.8753283446022,0.0,False
4.0,82.0,8.0,9.0,68.0,8.94427190999916,63.43494882292201,0.0,True
6.0,66.0,7.0,7.0,58.0,24.08318915758459,85.23635830927383,0.0,True
7.0,69.0,5.0,4.0,63.0,21.02379604162864,87.27368900609373,0.0,False
9.0,60.0,4.0,3.0,56.0,30.01666203960727,88.09084756700362,0.0,True
1.0,83.0,8.0,7.0,60.0,9.899494936611665,45.0,0.0,False
8.0,74.0,7.0,7.0,68.0,16.0,90.0,0.0,False
8.0,88.0,4.0,7.0,82.0,2.0,90.0,0.0,False
6.0,46.0,6.0,2.0,33.0,44.04543109109048,87.39743779750019,0.0,False
4.0,61.0,7.0,7.0,47.0,29.274562336608895,82.14668669802178,0.0,False
3.0,49.0,8.0,0.0,32.0,41.30375285612676,83.0470425318261,0.0,True
3.0,62.0,5.0,3.0,39.0,28.442925306655784,79.8753283446022,0.0,True
6.0,54.0,4.0,4.0,41.0,36.05551275463989,86.82016988013577,0.0,False
8.0,69.0,4.0,5.0,61.0,21.0,90.0,0.0,True
7.0,73.0,5.0,4.0,63.0,17.029386365926403,86.63353933657021,0.0,False
1.0,52.0,8.0,4.0,27.0,38.63935817272331,79.56252464888182,0.0,True
6.0,99.0,9.0,4.0,88.0,9.219544457292887,77.47119229084849,0.0,True
7.0,43.0,6.0,8.0,35.0,47.01063709417264,88.78112476486871,0.0,True
7.0,57.0,9.0,9.0,48.0,33.015148038438355,88.26429541107161,0.0,True
9.0,95.0,5.0,9.0,95.0,5.0990195135927845,78.69006752597979,0.0,True
5.0,62.0,6.0,2.0,48.0,28.160255680657446,83.8844964337146,0.0,True
1.0,72.0,8.0,1.0,45.0,19.313207915827967,68.74949449286676,0.0,True
2.0,73.0,7.0,9.0,49.0,18.027756377319946,70.5599651718238,0.0,True
4.0,73.0,7.0,1.0,57.0,17.46424919657298,76.7594800848128,0.0,False
5.0,75.0,9.0,7.0,61.0,15.297058540778355,78.69006752597979,0.0,False
9.0,74.0,8.0,4.0,75.0,16.0312195418814,86.42366562500266,0.0,True
1.0,56.0,6.0,4.0,26.0,34.713109915419565,78.36636600105956,0.0,True
3.0,67.0,9.0,5.0,47.0,23.53720459187964,77.7352262721076,0.0,True
5.0,53.0,5.0,8.0,37.0,37.12142238654117,85.36453657309735,0.0,False
3.0,73.0,9.0,6.0,55.0,17.72004514666935,73.61045966596522,0.0,True
4.0,87.0,8.0,4.0,73.0,5.0,36.86989764584402,1.0,True
3.0,50.0,8.0,4.0,30.0,40.311288741492746,82.8749836510982,0.0,False
4.0,96.0,7.0,9.0,80.0,7.211102550927978,56.309932474020215,1.0,False
1.0,52.0,5.0,8.0,24.0,38.63935817272331,79.56252464888182,0.0,False
8.0,72.0,7.0,8.0,66.0,18.0,90.0,0.0,True
4.0,96.0,6.0,1.0,77.0,7.211102550927978,56.309932474020215,1.0,False
7.0,94.0,6.0,6.0,86.0,4.123105625617661,75.96375653207353,0.0,True
2.0,41.0,4.0,9.0,13.0,49.36598018878993,83.01894259317021,0.0,False
2.0,73.0,8.0,0.0,52.0,18.027756377319946,70.5599651718238,0.0,True
6.0,92.0,5.0,3.0,80.0,2.8284271247461903,45.0,0.0,True
2.0,68.0,5.0,1.0,44.0,22.80350850198276,74.74488129694222,0.0,True
6.0,76.0,7.0,9.0,68.0,14.142135623730951,81.86989764584403,0.0,False
2.0,43.0,9.0,8.0,23.0,47.38143096192854,82.72499504211075,0.0,True
4.0,51.0,9.0,5.0,36.0,39.20459156782532,84.14398641457105,0.0,True
7.0,65.0,7.0,3.0,58.0,25.019992006393608,87.70938995736148,0.0,True
8.0,97.0,9.0,2.0,91.0,7.0,90.0,0.0,False
3.0,67.0,5.0,3.0,48.0,23.53720459187964,77.7352262721076,0.0,True
9.0,42.0,7.0,1.0,40.0,48.010415536631214,88.80651057601797,0.0,True
2.0,59.0,9.0,4.0,33.0,31.575306807693888,79.04593735660167,0.0,True
8.0,49.0,4.0,8.0,46.0,41.0,90.0,0.0,True
8.0,91.0,8.0,5.0,87.0,1.0,90.0,0.0,False
4.0,57.0,4.0,1.0,39.0,33.24154027718932,83.08877288097531,0.0,True
1.0,92.0,9.0,5.0,70.0,7.280109889280518,15.945395900922854,0.0,False
1.0,92.0,6.0,8.0,67.0,7.280109889280518,15.945395900922854,0.0,False
2.0,92.0,5.0,3.0,68.0,6.324555320336759,18.43494882292201,0.0,True
9.0,66.0,4.0,0.0,61.0,24.020824298928627,87.61405596961119,0.0,False
2.0,70.0,4.0,1.0,51.0,20.8806130178211,73.30075576600639,0.0,False
2.0,66.0,7.0,4.0,43.0,24.73863375370596,75.96375653207353,0.0,False
6.0,81.0,7.0,9.0,70.0,9.219544457292887,77.47119229084849,0.0,True
7.0,40.0,7.0,6.0,34.0,50.00999900019995,88.8542371618249,0.0,False
7.0,45.0,9.0,7.0,33.0,45.0111097397076,88.72696997994329,0.0,False
9.0,50.0,6.0,2.0,46.0,40.01249804748511,88.56790381583535,0.0,True
6.0,73.0,4.0,8.0,60.0,17.11724276862369,83.29016319224307,0.0,True
8.0,78.0,8.0,1.0,73.0,12.0,90.0,0.0,False
6.0,59.0,7.0,3.0,47.0,31.064449134018133,86.30861401354873,0.0,False
2.0,92.0,6.0,3.0,67.0,6.324555320336759,18.43494882292201,0.0,False
1.0,60.0,9.0,5.0,37.0,30.805843601498726,76.86597769360368,0.0,True
5.0,60.0,6.0,9.0,44.0,30.14962686336267,84.28940686250037,0.0,False
9.0,57.0,7.0,5.0,55.0,33.015148038438355,88.26429541107161,0.0,True
8.0,60.0,5.0,2.0,52.0,30.0,90.0,0.0,False
4.0,58.0,4.0,8.0,42.0,32.2490309931942,82.8749836510982,0.0,False
5.0,43.0,7.0,4.0,28.0,47.095647357266465,86.34777721969367,0.0,True
5.0,52.0,8.0,1.0,31.0,38.118237105091836,85.48601154199875,0.0,False
6.0,57.0,4.0,5.0,42.0,33.06055050963308,86.53177074108285,0.0,True
3.0,91.0,6.0,2.0,71.0,5.0990195135927845,11.309932474020213,1.0,False
5.0,68.0,8.0,7.0,54.0,22.20360331117452,82.23483398157467,0.0,True
2.0,64.0,4.0,2.0,42.0,26.68332812825267,77.0053832080835,0.0,True
1.0,95.0,8.0,4.0,68.0,8.602325267042627,35.53767779197438,0.0,False
1.0,52.0,6.0,3.0,27.0,38.63935817272331,79.56252464888182,0.0,True
7.0,66.0,7.0,3.0,59.0,24.020824298928627,87.61405596961119,0.0,False
2.0,99.0,8.0,1.0,77.0,10.816653826391969,56.309932474020215,1.0,True
4.0,58.0,7.0,7.0,43.0,32.2490309931942,82.8749836510982,0.0,True
5.0,88.0,6.0,2.0,73.0,3.605551275463989,33.690067525979785,0.0,True
7.0,40.0,6.0,3.0,31.0,50.00999900019995,88.8542371618249,0.0,False
2.0,77.0,8.0,5.0,55.0,14.317821063276353,65.22485943116808,0.0,True
6.0,58.0,8.0,8.0,49.0,32.0624390837628,86.42366562500266,0.0,True
1.0,91.0,6.0,3.0,65.0,7.0710678118654755,8.13010235415598,0.0,True
7.0,40.0,8.0,2.0,30.0,50.00999900019995,88.8542371618249,0.0,False
9.0,79.0,8.0,4.0,75.0,11.045361017187261,84.8055710922652,0.0,False
5.0,56.0,8.0,8.0,43.0,34.132096331752024,84.95754893082909,0.0,True
5.0,60.0,9.0,0.0,49.0,30.14962686336267,84.28940686250037,0.0,True
4.0,61.0,8.0,4.0,44.0,29.274562336608895,82.14668669802178,0.0,False
3.0,54.0,4.0,3.0,35.0,36.345563690772494,82.09283729704154,0.0,True
9.0,89.0,6.0,4.0,88.0,1.4142135623730951,45.0,0.0,True
5.0,78.0,6.0,6.0,65.0,12.36931687685298,75.96375653207353,0.0,True
8.0,87.0,5.0,6.0,82.0,3.0,90.0,0.0,True
9.0,78.0,7.0,6.0,76.0,12.041594578792296,85.23635830927383,0.0,True
5.0,71.0,5.0,0.0,54.0,19.235384061671343,81.02737338510362,0.0,True
9.0,88.0,8.0,8.0,90.0,2.23606797749979,63.43494882292201,0.0,False
2.0,43.0,8.0,6.0,23.0,47.38143096192854,82.72499504211075,0.0,True
9.0,83.0,4.0,3.0,79.0,7.0710678118654755,81.86989764584403,0.0,True
4.0,84.0,4.0,3.0,65.0,7.211102550927978,56.309932474020215,0.0,False
6.0,71.0,4.0,1.0,59.0,19.1049731745428,83.99099404250548,0.0,False
6.0,43.0,4.0,5.0,28.0,47.042533945356304,87.56335175318986,0.0,False
6.0,92.0,4.0,9.0,79.0,2.8284271247461903,45.0,0.0,False
2.0,40.0,4.0,2.0,11.0,50.35871324805669,83.15722658736907,0.0,True
7.0,72.0,4.0,0.0,61.0,18.027756377319946,86.82016988013577,0.0,False
6.0,46.0,4.0,4.0,36.0,44.04543109109048,87.39743779750019,0.0,True
1.0,48.0,9.0,5.0,22.0,42.579337712087536,80.53767779197439,0.0,False
2.0,40.0,4.0,4.0,20.0,50.35871324805669,83.15722658736907,0.0,False
7.0,55.0,6.0,4.0,45.0,35.014282800023196,88.36342295838328,0.0,False
